datetime_utc,datetime_et,session,open,high,low,close,volume
2026-07-13 00:23,2026-07-12 20:23,OVN,580.96,581.8,580.96,581.8,177
2026-07-13 00:24,2026-07-12 20:24,OVN,581.01,581.01,580.99,580.99,49
2026-07-13 00:25,2026-07-12 20:25,OVN,580.83,580.83,580.23,580.23,31
2026-07-13 00:26,2026-07-12 20:26,OVN,580.99,581.0,580.93,581.0,251
2026-07-13 00:27,2026-07-12 20:27,OVN,581.0,581.0,581.0,581.0,1
2026-07-13 00:28,2026-07-12 20:28,OVN,580.56,580.56,580.16,580.16,698
2026-07-13 00:29,2026-07-12 20:29,OVN,580.03,580.03,579.8,579.8,119
2026-07-13 00:30,2026-07-12 20:30,OVN,579.5,580.12,579.24,580.12,232
2026-07-13 00:31,2026-07-12 20:31,OVN,579.31,579.68,578.06,578.06,152
2026-07-13 00:32,2026-07-12 20:32,OVN,578.03,578.2,578.03,578.2,58
2026-07-13 00:33,2026-07-12 20:33,OVN,578.01,578.01,577.71,577.71,37
2026-07-13 00:34,2026-07-12 20:34,OVN,577.3,577.72,577.3,577.59,112
2026-07-13 00:35,2026-07-12 20:35,OVN,577.28,577.43,577.28,577.4,144
2026-07-13 00:36,2026-07-12 20:36,OVN,577.01,577.2,577.0,577.0,67
2026-07-13 00:37,2026-07-12 20:37,OVN,576.9,576.95,576.9,576.95,132
2026-07-13 00:38,2026-07-12 20:38,OVN,576.01,576.01,575.8,575.8,740
2026-07-13 00:39,2026-07-12 20:39,OVN,575.7,576.0,575.11,575.64,185
2026-07-13 00:40,2026-07-12 20:40,OVN,575.89,575.89,575.0,575.0,1161
2026-07-13 00:41,2026-07-12 20:41,OVN,575.02,575.16,574.3,575.0,145
2026-07-13 00:42,2026-07-12 20:42,OVN,575.0,575.01,574.59,574.59,389
2026-07-13 00:43,2026-07-12 20:43,OVN,574.91,575.87,574.91,575.87,50
2026-07-13 00:44,2026-07-12 20:44,OVN,575.88,575.88,575.0,575.0,80
2026-07-13 00:45,2026-07-12 20:45,OVN,576.82,576.82,576.0,576.0,54
2026-07-13 00:46,2026-07-12 20:46,OVN,576.0,576.0,576.0,576.0,6
2026-07-13 00:47,2026-07-12 20:47,OVN,576.09,576.09,576.0,576.02,15
2026-07-13 00:49,2026-07-12 20:49,OVN,576.15,576.15,576.02,576.02,15
2026-07-13 00:50,2026-07-12 20:50,OVN,575.18,575.18,575.0,575.17,32
2026-07-13 00:51,2026-07-12 20:51,OVN,575.15,575.18,575.15,575.18,6
2026-07-13 00:52,2026-07-12 20:52,OVN,575.18,575.18,573.13,573.13,129
2026-07-13 00:53,2026-07-12 20:53,OVN,573.5,573.73,573.0,573.73,115
2026-07-13 00:54,2026-07-12 20:54,OVN,573.51,573.93,573.01,573.93,132
2026-07-13 00:55,2026-07-12 20:55,OVN,573.39,573.75,573.38,573.48,16
2026-07-13 00:56,2026-07-12 20:56,OVN,574.0,574.0,573.08,573.08,113
2026-07-13 00:57,2026-07-12 20:57,OVN,573.01,573.48,572.77,572.78,1925
2026-07-13 00:58,2026-07-12 20:58,OVN,573.47,573.5,573.46,573.49,198
2026-07-13 00:59,2026-07-12 20:59,OVN,573.4,574.52,573.4,574.0,340
2026-07-13 01:00,2026-07-12 21:00,OVN,573.52,573.83,572.3,572.78,1590
2026-07-13 01:01,2026-07-12 21:01,OVN,572.51,573.69,572.51,573.69,113
2026-07-13 01:02,2026-07-12 21:02,OVN,572.69,573.99,572.69,573.6,182
2026-07-13 01:03,2026-07-12 21:03,OVN,573.9,574.04,573.9,574.04,53
2026-07-13 01:04,2026-07-12 21:04,OVN,574.0,574.0,572.53,572.53,508
2026-07-13 01:05,2026-07-12 21:05,OVN,572.5,573.3,572.5,572.51,216
2026-07-13 01:06,2026-07-12 21:06,OVN,572.52,572.52,572.5,572.5,119
2026-07-13 01:07,2026-07-12 21:07,OVN,572.0,572.5,572.0,572.3,397
2026-07-13 01:08,2026-07-12 21:08,OVN,572.55,572.55,572.12,572.12,6
2026-07-13 01:09,2026-07-12 21:09,OVN,572.12,572.12,572.0,572.0,123
2026-07-13 01:10,2026-07-12 21:10,OVN,571.62,572.0,571.51,572.0,57
2026-07-13 01:11,2026-07-12 21:11,OVN,572.5,572.5,572.5,572.5,12
2026-07-13 01:12,2026-07-12 21:12,OVN,572.0,572.62,571.51,571.83,32
2026-07-13 01:14,2026-07-12 21:14,OVN,572.5,572.86,572.24,572.86,59
2026-07-13 01:15,2026-07-12 21:15,OVN,573.1,574.0,573.0,574.0,111
2026-07-13 01:17,2026-07-12 21:17,OVN,573.11,574.0,573.0,574.0,394
2026-07-13 01:18,2026-07-12 21:18,OVN,572.91,572.91,572.91,572.91,5
2026-07-13 01:19,2026-07-12 21:19,OVN,573.0,573.0,572.52,572.52,51
2026-07-13 01:20,2026-07-12 21:20,OVN,573.0,573.0,572.87,573.0,23
2026-07-13 01:21,2026-07-12 21:21,OVN,573.0,573.0,572.9,572.9,30
2026-07-13 01:22,2026-07-12 21:22,OVN,573.35,573.35,573.35,573.35,3
2026-07-13 01:23,2026-07-12 21:23,OVN,572.69,572.69,572.55,572.55,4
2026-07-13 01:24,2026-07-12 21:24,OVN,572.7,572.89,572.5,572.75,316
2026-07-13 01:25,2026-07-12 21:25,OVN,572.67,572.67,572.0,572.0,232
2026-07-13 01:26,2026-07-12 21:26,OVN,572.0,572.01,571.8,571.8,281
2026-07-13 01:27,2026-07-12 21:27,OVN,572.19,572.2,571.98,571.98,171
2026-07-13 01:28,2026-07-12 21:28,OVN,572.0,572.0,571.68,571.98,559
2026-07-13 01:29,2026-07-12 21:29,OVN,572.19,572.24,571.65,572.24,219
2026-07-13 01:30,2026-07-12 21:30,OVN,572.0,572.43,572.0,572.29,7
2026-07-13 01:31,2026-07-12 21:31,OVN,571.58,572.27,571.58,572.27,68
2026-07-13 01:32,2026-07-12 21:32,OVN,571.57,571.57,571.16,571.5,274
2026-07-13 01:33,2026-07-12 21:33,OVN,571.93,571.93,571.91,571.91,101
2026-07-13 01:34,2026-07-12 21:34,OVN,571.25,571.5,571.08,571.25,79
2026-07-13 01:35,2026-07-12 21:35,OVN,571.11,571.92,571.0,571.92,290
2026-07-13 01:36,2026-07-12 21:36,OVN,571.41,572.51,571.24,572.51,1269
2026-07-13 01:37,2026-07-12 21:37,OVN,572.51,573.07,572.19,573.07,463
2026-07-13 01:38,2026-07-12 21:38,OVN,573.1,573.68,573.06,573.68,249
2026-07-13 01:39,2026-07-12 21:39,OVN,574.64,574.64,573.4,573.41,116
2026-07-13 01:40,2026-07-12 21:40,OVN,572.8,572.8,572.8,572.8,1
2026-07-13 01:41,2026-07-12 21:41,OVN,572.82,572.82,572.3,572.3,19
2026-07-13 01:42,2026-07-12 21:42,OVN,573.25,573.25,572.0,572.0,784
2026-07-13 01:43,2026-07-12 21:43,OVN,572.56,572.56,572.56,572.56,628
2026-07-13 01:45,2026-07-12 21:45,OVN,571.81,571.81,571.59,571.59,377
2026-07-13 01:46,2026-07-12 21:46,OVN,571.21,571.21,570.96,570.97,667
2026-07-13 01:47,2026-07-12 21:47,OVN,571.01,571.03,571.0,571.01,146
2026-07-13 01:48,2026-07-12 21:48,OVN,571.03,571.33,570.96,570.96,581
2026-07-13 01:49,2026-07-12 21:49,OVN,570.51,570.96,570.38,570.73,1440
2026-07-13 01:50,2026-07-12 21:50,OVN,570.5,571.0,570.34,570.38,377
2026-07-13 01:51,2026-07-12 21:51,OVN,570.0,570.26,569.77,569.77,283
2026-07-13 01:52,2026-07-12 21:52,OVN,569.5,569.75,569.3,569.3,275
2026-07-13 01:53,2026-07-12 21:53,OVN,569.01,569.4,568.62,569.0,413
2026-07-13 01:54,2026-07-12 21:54,OVN,568.52,569.4,568.43,568.73,370
2026-07-13 01:55,2026-07-12 21:55,OVN,568.76,568.76,568.35,568.35,932
2026-07-13 01:56,2026-07-12 21:56,OVN,568.14,568.4,568.06,568.4,1676
2026-07-13 01:57,2026-07-12 21:57,OVN,568.16,569.29,567.36,567.47,3363
2026-07-13 01:58,2026-07-12 21:58,OVN,567.56,568.1,567.46,567.57,1105
2026-07-13 01:59,2026-07-12 21:59,OVN,568.34,568.36,568.0,568.28,177
2026-07-13 02:00,2026-07-12 22:00,OVN,568.28,568.28,567.5,567.9,159
2026-07-13 02:01,2026-07-12 22:01,OVN,567.89,567.9,567.14,567.87,1361
2026-07-13 02:02,2026-07-12 22:02,OVN,567.17,567.75,566.81,567.5,1867
2026-07-13 02:03,2026-07-12 22:03,OVN,567.02,568.13,567.02,567.63,3111
2026-07-13 02:04,2026-07-12 22:04,OVN,567.77,567.77,567.0,567.57,2135
2026-07-13 02:05,2026-07-12 22:05,OVN,567.57,568.28,567.57,568.28,2359
2026-07-13 02:06,2026-07-12 22:06,OVN,568.3,568.54,567.75,567.75,387
2026-07-13 02:07,2026-07-12 22:07,OVN,567.74,567.74,567.26,567.52,1898
2026-07-13 02:08,2026-07-12 22:08,OVN,567.26,567.26,566.87,567.0,236
2026-07-13 02:09,2026-07-12 22:09,OVN,566.91,567.88,566.91,567.51,1097
2026-07-13 02:10,2026-07-12 22:10,OVN,567.42,567.88,567.27,567.42,1525
2026-07-13 02:11,2026-07-12 22:11,OVN,567.42,567.81,567.05,567.81,147
2026-07-13 02:12,2026-07-12 22:12,OVN,567.71,568.54,567.63,568.54,924
2026-07-13 02:13,2026-07-12 22:13,OVN,568.55,568.99,568.35,568.5,513
2026-07-13 02:14,2026-07-12 22:14,OVN,568.98,568.98,568.0,568.0,98
2026-07-13 02:15,2026-07-12 22:15,OVN,568.5,569.0,568.5,569.0,36
2026-07-13 02:16,2026-07-12 22:16,OVN,568.65,569.11,568.61,568.95,382
2026-07-13 02:17,2026-07-12 22:17,OVN,568.94,569.67,568.5,568.5,776
2026-07-13 02:18,2026-07-12 22:18,OVN,568.6,568.8,567.98,567.98,315
2026-07-13 02:19,2026-07-12 22:19,OVN,569.08,569.1,569.08,569.1,59
2026-07-13 02:20,2026-07-12 22:20,OVN,569.1,569.68,568.73,569.68,186
2026-07-13 02:21,2026-07-12 22:21,OVN,569.67,569.68,569.67,569.68,49
2026-07-13 02:22,2026-07-12 22:22,OVN,570.0,570.59,569.78,570.0,812
2026-07-13 02:23,2026-07-12 22:23,OVN,569.78,570.33,569.78,570.33,28
2026-07-13 02:24,2026-07-12 22:24,OVN,570.01,570.71,570.0,570.71,1502
2026-07-13 02:25,2026-07-12 22:25,OVN,570.8,571.49,570.8,571.28,416
2026-07-13 02:26,2026-07-12 22:26,OVN,570.89,571.11,570.64,570.64,454
2026-07-13 02:27,2026-07-12 22:27,OVN,571.0,571.3,571.0,571.0,270
2026-07-13 02:28,2026-07-12 22:28,OVN,570.76,570.95,570.6,570.6,290
2026-07-13 02:29,2026-07-12 22:29,OVN,571.0,571.73,571.0,571.3,1485
2026-07-13 02:30,2026-07-12 22:30,OVN,571.4,571.64,571.37,571.37,1437
2026-07-13 02:31,2026-07-12 22:31,OVN,571.22,571.22,570.83,570.83,12
2026-07-13 02:32,2026-07-12 22:32,OVN,570.02,570.37,570.02,570.21,70
2026-07-13 02:33,2026-07-12 22:33,OVN,570.33,571.03,570.32,570.85,121
2026-07-13 02:35,2026-07-12 22:35,OVN,570.85,571.0,570.85,571.0,127
2026-07-13 02:36,2026-07-12 22:36,OVN,570.11,570.11,569.78,570.0,149
2026-07-13 02:38,2026-07-12 22:38,OVN,569.68,569.83,569.65,569.65,191
2026-07-13 02:39,2026-07-12 22:39,OVN,570.0,570.0,569.99,569.99,21
2026-07-13 02:40,2026-07-12 22:40,OVN,569.23,569.23,569.23,569.23,31
2026-07-13 02:41,2026-07-12 22:41,OVN,569.4,569.89,569.4,569.89,110
2026-07-13 02:42,2026-07-12 22:42,OVN,569.89,570.0,569.57,569.7,76
2026-07-13 02:43,2026-07-12 22:43,OVN,569.15,569.7,569.09,569.7,151
2026-07-13 02:44,2026-07-12 22:44,OVN,569.7,569.9,569.7,569.9,942
2026-07-13 02:45,2026-07-12 22:45,OVN,569.9,569.9,569.9,569.9,1
2026-07-13 02:46,2026-07-12 22:46,OVN,569.9,569.9,569.9,569.9,10
2026-07-13 02:47,2026-07-12 22:47,OVN,569.15,569.2,569.0,569.01,882
2026-07-13 02:48,2026-07-12 22:48,OVN,569.01,569.42,569.0,569.01,1464
2026-07-13 02:49,2026-07-12 22:49,OVN,569.01,569.01,569.01,569.01,72
2026-07-13 02:50,2026-07-12 22:50,OVN,570.05,570.05,570.04,570.05,12
2026-07-13 02:52,2026-07-12 22:52,OVN,569.01,569.01,569.01,569.01,3
2026-07-13 02:54,2026-07-12 22:54,OVN,569.01,569.01,568.9,569.0,132
2026-07-13 02:55,2026-07-12 22:55,OVN,569.0,569.18,569.0,569.18,103
2026-07-13 02:56,2026-07-12 22:56,OVN,569.0,569.17,568.8,568.8,174
2026-07-13 02:57,2026-07-12 22:57,OVN,568.77,568.8,568.65,568.65,33
2026-07-13 02:58,2026-07-12 22:58,OVN,568.5,568.67,568.4,568.67,24
2026-07-13 02:59,2026-07-12 22:59,OVN,568.0,568.0,567.67,567.67,64
2026-07-13 03:00,2026-07-12 23:00,OVN,567.67,567.67,567.6,567.61,15
2026-07-13 03:01,2026-07-12 23:01,OVN,567.99,568.0,567.47,567.99,146
2026-07-13 03:02,2026-07-12 23:02,OVN,567.98,567.98,567.7,567.7,69
2026-07-13 03:03,2026-07-12 23:03,OVN,567.32,567.32,567.32,567.32,155
2026-07-13 03:04,2026-07-12 23:04,OVN,567.32,567.64,567.3,567.3,230
2026-07-13 03:05,2026-07-12 23:05,OVN,567.38,567.5,567.38,567.5,190
2026-07-13 03:06,2026-07-12 23:06,OVN,567.65,567.65,567.56,567.6,34
2026-07-13 03:07,2026-07-12 23:07,OVN,567.88,567.88,567.88,567.88,20
2026-07-13 03:08,2026-07-12 23:08,OVN,567.12,567.12,566.8,566.8,123
2026-07-13 03:09,2026-07-12 23:09,OVN,566.7,566.7,566.09,566.55,685
2026-07-13 03:10,2026-07-12 23:10,OVN,566.51,566.51,566.09,566.1,160
2026-07-13 03:11,2026-07-12 23:11,OVN,566.1,566.46,566.01,566.46,1944
2026-07-13 03:12,2026-07-12 23:12,OVN,566.53,566.53,566.2,566.2,144
2026-07-13 03:13,2026-07-12 23:13,OVN,566.01,566.01,565.7,566.0,257
2026-07-13 03:14,2026-07-12 23:14,OVN,566.19,566.2,565.51,566.1,400
2026-07-13 03:15,2026-07-12 23:15,OVN,566.1,566.29,566.0,566.0,31
2026-07-13 03:16,2026-07-12 23:16,OVN,566.28,566.29,566.01,566.29,285
2026-07-13 03:17,2026-07-12 23:17,OVN,565.89,565.89,565.89,565.89,4
2026-07-13 03:18,2026-07-12 23:18,OVN,565.8,566.16,565.5,566.16,52
2026-07-13 03:19,2026-07-12 23:19,OVN,565.89,566.3,565.89,566.3,119
2026-07-13 03:20,2026-07-12 23:20,OVN,566.87,566.87,566.33,566.33,314
2026-07-13 03:21,2026-07-12 23:21,OVN,566.2,566.2,566.2,566.2,18
2026-07-13 03:22,2026-07-12 23:22,OVN,566.0,566.0,565.8,566.0,444
2026-07-13 03:23,2026-07-12 23:23,OVN,565.99,566.03,565.99,566.0,26
2026-07-13 03:24,2026-07-12 23:24,OVN,566.0,566.0,565.67,565.67,112
2026-07-13 03:25,2026-07-12 23:25,OVN,566.3,566.33,566.3,566.33,24
2026-07-13 03:26,2026-07-12 23:26,OVN,566.44,566.56,566.4,566.56,539
2026-07-13 03:27,2026-07-12 23:27,OVN,566.50,566.56,566.50,566.56,114
2026-07-13 03:29,2026-07-12 23:29,OVN,567.00,567.06,566.98,566.98,135
2026-07-13 03:30,2026-07-12 23:30,OVN,566.97,566.97,566.21,566.21,36
2026-07-13 03:31,2026-07-12 23:31,OVN,565.93,565.93,565.93,565.93,10
2026-07-13 03:33,2026-07-12 23:33,OVN,565.63,565.67,565.60,565.60,361
2026-07-13 03:34,2026-07-12 23:34,OVN,565.51,565.55,565.48,565.51,221
2026-07-13 03:35,2026-07-12 23:35,OVN,565.51,565.60,565.25,565.39,193
2026-07-13 03:36,2026-07-12 23:36,OVN,565.25,565.25,565.13,565.13,167
2026-07-13 03:38,2026-07-12 23:38,OVN,565.51,566.21,565.50,566.21,171
2026-07-13 03:39,2026-07-12 23:39,OVN,566.01,566.21,566.00,566.21,428
2026-07-13 03:40,2026-07-12 23:40,OVN,566.99,566.99,566.99,566.99,10
2026-07-13 03:41,2026-07-12 23:41,OVN,566.98,567.06,566.98,567.00,401
2026-07-13 03:42,2026-07-12 23:42,OVN,567.41,567.53,567.00,567.21,56
2026-07-13 03:43,2026-07-12 23:43,OVN,566.88,566.88,566.11,566.11,81
2026-07-13 03:44,2026-07-12 23:44,OVN,566.03,566.28,565.38,565.38,75
2026-07-13 03:45,2026-07-12 23:45,OVN,565.74,566.10,565.70,565.99,409
2026-07-13 03:46,2026-07-12 23:46,OVN,566.20,566.20,566.02,566.04,257
2026-07-13 03:48,2026-07-12 23:48,OVN,566.06,566.47,565.81,566.47,86
2026-07-13 03:49,2026-07-12 23:49,OVN,566.00,566.00,566.00,566.00,2
2026-07-13 03:50,2026-07-12 23:50,OVN,566.90,566.90,566.90,566.90,1
2026-07-13 03:51,2026-07-12 23:51,OVN,566.57,566.57,566.57,566.57,3
2026-07-13 03:52,2026-07-12 23:52,OVN,566.00,566.00,565.85,565.85,277
2026-07-13 03:53,2026-07-12 23:53,OVN,565.90,565.91,565.65,565.91,7
2026-07-13 03:54,2026-07-12 23:54,OVN,566.01,566.01,566.01,566.01,199
2026-07-13 03:55,2026-07-12 23:55,OVN,566.01,566.55,565.90,565.99,119
2026-07-13 03:56,2026-07-12 23:56,OVN,565.44,565.45,565.44,565.45,13
2026-07-13 03:57,2026-07-12 23:57,OVN,565.49,565.85,565.23,565.23,154
2026-07-13 03:58,2026-07-12 23:58,OVN,565.30,565.45,565.23,565.45,186
2026-07-13 03:59,2026-07-12 23:59,OVN,565.23,565.68,565.19,565.19,699
